uid, step, Scheduling, StagingInput, Allocating, Executing, AgentStagingOutputPending, Done

unit.000000, step_1, 1445784952.8, 1445784983.76, 1445784952.8, 1445784988.24, 1445785178.92, 1445785179.99
unit.000001, step_1, 1445784952.81, 1445784971.54, 1445784952.81, 1445784976.21, 1445785166.7, 1445785168.56
unit.000002, step_1, 1445784952.81, 1445784954.84, 1445784952.81, 1445784965.16, 1445785155.98, 1445785157.14
unit.000003, step_1, 1445784952.82, 1445784961.8, 1445784952.82, 1445784966.46, 1445785160.79, 1445785161.67
unit.000004, step_1, 1445784952.83, 1445784980.17, 1445784952.83, 1445784984.71, 1445785179.32, 1445785181.26
unit.000005, step_1, 1445784952.84, 1445784972.91, 1445784952.84, 1445784977.62, 1445785168.3, 1445785169.82
unit.000006, step_1, 1445784952.84, 1445784986.06, 1445784952.84, 1445784990.66, 1445785184.13, 1445785185.68
unit.000007, step_1, 1445784952.85, 1445784964.43, 1445784952.85, 1445784968.88, 1445785159.38, 1445785160.58
unit.000008, step_1, 1445784952.85, 1445784975.2, 1445784952.85, 1445784979.93, 1445785170.51, 1445785172.01
unit.000009, step_1, 1445784952.87, 1445784967.94, 1445784952.87, 1445784972.58, 1445785163.69, 1445785165.12
unit.000010, step_1, 1445784952.87, 1445784982.4, 1445784952.87, 1445784986.94, 1445785177.42, 1445785178.97
unit.000011, step_1, 1445784952.87, 1445784954.84, 1445784952.87, 1445784963.42, 1445785155.68, 1445785157.14
unit.000012, step_1, 1445784952.88, 1445784969.06, 1445784952.88, 1445784973.9, 1445785164.5, 1445785165.29
unit.000013, step_1, 1445784952.88, 1445784976.61, 1445784952.88, 1445784981.14, 1445785171.7, 1445785173.27
unit.000014, step_1, 1445784952.88, 1445784978.81, 1445784952.88, 1445784983.32, 1445785173.81, 1445785175.46
unit.000015, step_1, 1445784952.89, 1445784965.5, 1445784952.89, 1445784970.18, 1445785161.19, 1445785161.85
unit.000016, step_2, 1445785188.34, 1445785191.9, 1445785188.34, 1445785193.74, 1445785406.51, 1445785408.63
unit.000017, step_2, 1445785188.34, 1445785195.73, 1445785188.34, 1445785197.61, 1445785412.73, 1445785413.52
unit.000018, step_2, 1445785188.35, 1445785196.64, 1445785188.35, 1445785198.6, 1445785412.93, 1445785413.7
unit.000019, step_2, 1445785188.37, 1445785190.89, 1445785188.37, 1445785192.66, 1445785405.91, 1445785408.25
unit.000020, step_2, 1445785188.37, 1445785192.7, 1445785188.37, 1445785194.65, 1445785407.29, 1445785408.64
unit.000021, step_2, 1445785188.37, 1445785195.63, 1445785188.37, 1445785197.4, 1445785410.41, 1445785412.43
unit.000022, step_2, 1445785188.38, 1445785194.72, 1445785188.38, 1445785196.56, 1445785408.56, 1445785409.9
unit.000023, step_2, 1445785188.39, 1445785196.55, 1445785188.39, 1445785198.27, 1445785412.13, 1445785412.96
unit.000024, step_2, 1445785188.39, 1445785193.82, 1445785188.39, 1445785195.66, 1445785409.22, 1445785411.16
unit.000025, step_2, 1445785188.4, 1445785194.82, 1445785188.4, 1445785196.74, 1445785409.37, 1445785411.17
unit.000026, step_2, 1445785188.41, 1445785193.0, 1445785188.41, 1445785194.85, 1445785407.71, 1445785408.81
unit.000027, step_2, 1445785188.41, 1445785190.06, 1445785188.41, 1445785192.0, 1445785404.0, 1445785405.84
unit.000028, step_2, 1445785188.43, 1445785191.8, 1445785188.43, 1445785193.53, 1445785411.93, 1445785412.6
unit.000029, step_2, 1445785188.43, 1445785193.91, 1445785188.43, 1445785195.87, 1445785411.52, 1445785412.78
unit.000030, step_2, 1445785188.44, 1445785190.98, 1445785188.44, 1445785192.86, 1445785405.21, 1445785406.98
unit.000031, step_2, 1445785188.44, 1445785189.97, 1445785188.44, 1445785191.79, 1445785406.41, 1445785408.2
