uid, step, Scheduling, StagingInput, Allocating, Executing, AgentStagingOutputPending, Done

unit.000000, step_1, 1446534524.33, 1446535273.43, 1446534524.33, 1446535761.65, 1446535955.26, 1446535957.21
unit.000001, step_1, 1446534524.33, 1446535289.09, 1446534524.33, 1446535776.07, 1446535968.72, 1446535969.64
unit.000002, step_1, 1446534524.33, 1446535304.69, 1446534524.33, 1446535790.33, 1446535983.38, 1446535984.75
unit.000003, step_1, 1446534524.33, 1446535308.24, 1446534524.33, 1446535795.45, 1446535988.91, 1446535990.92
unit.000004, step_1, 1446534524.33, 1446535317.29, 1446534524.33, 1446535813.22, 1446536007.68, 1446536009.67
unit.000005, step_1, 1446534524.34, 1446535325.55, 1446534524.34, 1446535896.01, 1446536088.25, 1446536089.12
unit.000006, step_1, 1446534524.34, 1446535333.3, 1446534524.34, 1446535899.93, 1446536092.37, 1446536093.28
unit.000007, step_1, 1446534524.34, 1446535338.4, 1446534524.34, 1446535905.05, 1446536098.2, 1446536099.36
unit.000008, step_1, 1446534524.34, 1446535345.83, 1446534524.34, 1446535913.79, 1446536106.94, 1446536107.77
unit.000009, step_1, 1446534524.34, 1446535363.73, 1446534524.34, 1446535926.8, 1446536120.92, 1446536121.62
unit.000010, step_1, 1446534524.34, 1446535370.37, 1446534524.34, 1446535935.08, 1446536128.45, 1446536129.22
unit.000011, step_1, 1446534524.35, 1446535374.46, 1446534524.35, 1446535939.44, 1446536134.17, 1446536135.32
unit.000012, step_1, 1446534524.35, 1446535406.03, 1446534524.35, 1446535968.83, 1446536163.51, 1446536164.98
unit.000013, step_1, 1446534524.35, 1446535402.33, 1446534524.35, 1446535962.82, 1446536155.67, 1446536156.79
unit.000014, step_1, 1446534524.35, 1446535381.62, 1446534524.35, 1446535945.93, 1446536139.6, 1446536140.03
unit.000015, step_1, 1446534524.35, 1446535409.77, 1446534524.35, 1446535970.24, 1446536161.5, 1446536162.81
unit.000016, step_1, 1446534524.35, 1446535416.88, 1446534524.35, 1446535977.47, 1446536170.14, 1446536171.18
unit.000017, step_1, 1446534524.35, 1446535417.17, 1446534524.35, 1446535977.27, 1446536169.63, 1446536171.19
unit.000018, step_1, 1446534524.36, 1446535425.83, 1446534524.36, 1446535987.81, 1446536179.07, 1446536180.31
unit.000019, step_1, 1446534524.36, 1446535429.76, 1446534524.36, 1446535994.14, 1446536187.4, 1446536187.79
unit.000020, step_1, 1446534524.36, 1446535437.66, 1446534524.36, 1446536084.45, 1446536277.11, 1446536278.23
