uid, step, Scheduling, StagingInput, Allocating, Executing, AgentStagingOutputPending, Done

unit.000000, step_1, 1445798184.99, 1445798239.3, 1445798184.99, 1445798243.9, 1445798436.85, 1445798438.85
unit.000001, step_1, 1445798185.01, 1445798244.32, 1445798185.01, 1445798249.21, 1445798440.5, 1445798442.3
unit.000002, step_1, 1445798185.01, 1445798248.26, 1445798185.01, 1445798252.73, 1445798443.3, 1445798444.75
unit.000003, step_1, 1445798185.02, 1445798250.76, 1445798185.02, 1445798255.67, 1445798446.62, 1445798448.19
unit.000004, step_1, 1445798185.03, 1445798254.85, 1445798185.03, 1445798259.46, 1445798451.14, 1445798452.73
unit.000005, step_1, 1445798185.03, 1445798256.07, 1445798185.03, 1445798260.76, 1445798452.35, 1445798453.83
unit.000006, step_1, 1445798185.03, 1445798196.7, 1445798185.03, 1445798207.03, 1445798397.99, 1445798400.09
unit.000007, step_1, 1445798185.04, 1445798228.13, 1445798185.04, 1445798232.68, 1445798425.58, 1445798427.09
unit.000008, step_1, 1445798185.05, 1445798236.87, 1445798185.05, 1445798241.5, 1445798434.44, 1445798435.14
unit.000009, step_1, 1445798185.05, 1445798216.96, 1445798185.05, 1445798221.65, 1445798416.92, 1445798417.98
unit.000010, step_1, 1445798185.06, 1445798263.69, 1445798185.06, 1445798268.23, 1445798461.85, 1445798463.69
unit.000011, step_1, 1445798185.07, 1445798267.38, 1445798185.07, 1445798272.04, 1445798463.12, 1445798464.22
unit.000012, step_1, 1445798185.07, 1445798270.95, 1445798185.07, 1445798275.75, 1445798466.54, 1445798467.78
unit.000013, step_1, 1445798185.08, 1445798274.78, 1445798185.08, 1445798279.51, 1445798471.07, 1445798472.55
unit.000014, step_1, 1445798185.08, 1445799041.61, 1445798185.08, 1445799046.79, 1445799237.82, 1445799239.46
unit.000015, step_1, 1445798185.09, 1445799030.85, 1445798185.09, 1445799035.56, 1445799226.97, 1445799228.93
unit.000016, step_1, 1445798185.09, 1445798285.67, 1445798185.09, 1445798290.37, 1445798482.94, 1445798483.96
unit.000017, step_1, 1445798185.09, 1445798280.74, 1445798185.09, 1445798286.59, 1445798480.22, 1445798481.45
unit.000018, step_1, 1445798185.1, 1445798262.3, 1445798185.1, 1445798267.19, 1445798462.41, 1445798464.05
unit.000019, step_1, 1445798185.1, 1445798298.09, 1445798185.1, 1445798302.62, 1445798493.18, 1445798494.34
unit.000020, step_1, 1445798185.1, 1445798300.62, 1445798185.1, 1445798305.27, 1445798495.92, 1445798497.85
unit.000021, step_1, 1445798185.12, 1445798301.72, 1445798185.12, 1445798306.3, 1445798496.93, 1445798498.03
unit.000022, step_1, 1445798185.12, 1445798304.39, 1445798185.12, 1445798308.81, 1445798500.15, 1445798501.49
unit.000023, step_1, 1445798185.12, 1445798305.34, 1445798185.12, 1445798309.84, 1445798500.45, 1445798501.66
unit.000024, step_1, 1445798185.12, 1445798309.02, 1445798185.12, 1445798313.65, 1445798504.88, 1445798505.76
unit.000025, step_1, 1445798185.13, 1445798311.51, 1445798185.13, 1445798316.31, 1445798507.1, 1445798508.11
unit.000026, step_1, 1445798185.14, 1445798404.29, 1445798185.14, 1445798408.88, 1445798600.21, 1445798601.68
unit.000027, step_1, 1445798185.14, 1445798468.11, 1445798185.14, 1445798472.72, 1445798663.83, 1445798665.06
unit.000028, step_1, 1445798185.15, 1445798322.84, 1445798185.15, 1445798327.61, 1445798521.71, 1445798522.9
unit.000029, step_1, 1445798185.16, 1445798754.94, 1445798185.16, 1445798759.41, 1445798949.88, 1445798950.42
unit.000030, step_1, 1445798185.17, 1445799121.76, 1445798185.17, 1445799127.12, 1445799318.73, 1445799319.87
unit.000031, step_1, 1445798185.17, 1445798335.44, 1445798185.17, 1445798340.21, 1445798531.14, 1445798532.0
unit.000032, step_1, 1445798185.17, 1445799144.82, 1445798185.17, 1445799149.39, 1445799340.23, 1445799341.93
unit.000033, step_1, 1445798185.18, 1445799152.48, 1445798185.18, 1445799157.45, 1445799348.04, 1445799349.93
unit.000034, step_1, 1445798185.19, 1445799178.2, 1445798185.19, 1445799183.65, 1445799376.1, 1445799377.58
unit.000035, step_1, 1445798185.19, 1445798361.84, 1445798185.19, 1445798366.54, 1445798561.49, 1445798563.4
unit.000036, step_1, 1445798185.19, 1445798677.67, 1445798185.19, 1445798682.23, 1445798874.38, 1445798875.43
unit.000037, step_1, 1445798185.19, 1445799172.89, 1445798185.19, 1445799177.72, 1445799369.98, 1445799370.73
unit.000038, step_1, 1445798185.21, 1445798349.38, 1445798185.21, 1445798354.27, 1445798547.96, 1445798549.37
unit.000039, step_1, 1445798185.22, 1445798946.16, 1445798185.22, 1445798950.69, 1445799142.41, 1445799143.6
unit.000040, step_1, 1445798185.22, 1445799142.76, 1445798185.22, 1445799147.62, 1445799340.83, 1445799343.03
unit.000041, step_1, 1445798185.23, 1445798441.51, 1445798185.23, 1445798446.32, 1445798637.05, 1445798638.36
unit.000042, step_1, 1445798185.23, 1445798411.66, 1445798185.23, 1445798416.58, 1445798611.48, 1445798613.49
unit.000043, step_1, 1445798185.23, 1445798293.17, 1445798185.23, 1445798297.85, 1445798492.91, 1445798494.23
unit.000044, step_1, 1445798185.24, 1445798231.74, 1445798185.24, 1445798236.37, 1445798431.12, 1445798432.69
unit.000045, step_1, 1445798185.24, 1445798399.41, 1445798185.24, 1445798405.29, 1445798599.97, 1445798601.67
unit.000046, step_1, 1445798185.24, 1445798407.94, 1445798185.24, 1445798412.61, 1445798607.58, 1445798608.74
unit.000047, step_1, 1445798185.25, 1445798459.15, 1445798185.25, 1445798463.66, 1445798654.76, 1445798655.94
unit.000048, step_1, 1445798185.26, 1445798354.49, 1445798185.26, 1445798359.06, 1445798553.49, 1445798555.06
unit.000049, step_1, 1445798185.26, 1445798294.49, 1445798185.26, 1445798299.09, 1445798492.4, 1445798494.16
unit.000050, step_1, 1445798185.26, 1445798289.41, 1445798185.26, 1445798293.94, 1445798487.07, 1445798488.5
unit.000051, step_1, 1445798185.26, 1445798479.53, 1445798185.26, 1445798484.21, 1445798675.9, 1445798676.54
unit.000052, step_1, 1445798185.28, 1445799164.67, 1445798185.28, 1445799169.52, 1445799360.67, 1445799362.63
unit.000053, step_1, 1445798185.28, 1445798524.24, 1445798185.28, 1445798528.73, 1445798721.6, 1445798722.56
unit.000054, step_1, 1445798185.28, 1445798660.27, 1445798185.28, 1445798664.88, 1445798855.77, 1445798856.88
unit.000055, step_1, 1445798185.28, 1445798808.3, 1445798185.28, 1445798813.17, 1445799005.44, 1445799005.97
unit.000056, step_1, 1445798185.28, 1445799045.78, 1445798185.28, 1445799050.28, 1445799244.65, 1445799246.47
unit.000057, step_1, 1445798185.3, 1445798591.36, 1445798185.3, 1445798595.84, 1445798788.92, 1445798790.18
unit.000058, step_1, 1445798185.3, 1445798487.18, 1445798185.3, 1445798491.72, 1445798684.15, 1445798685.93
unit.000059, step_1, 1445798185.3, 1445798601.33, 1445798185.3, 1445798605.82, 1445798796.88, 1445798798.18
unit.000060, step_1, 1445798185.3, 1445798539.02, 1445798185.3, 1445798543.59, 1445798736.01, 1445798737.78
unit.000061, step_1, 1445798185.31, 1445798561.51, 1445798185.31, 1445798566.11, 1445798757.12, 1445798758.89
unit.000062, step_1, 1445798185.32, 1445798582.09, 1445798185.32, 1445798587.08, 1445798777.85, 1445798778.72
unit.000063, step_1, 1445798185.32, 1445798630.09, 1445798185.32, 1445798634.82, 1445798825.67, 1445798826.55
unit.000064, step_1, 1445798185.32, 1445798655.03, 1445798185.32, 1445798659.67, 1445798852.05, 1445798853.38
unit.000065, step_1, 1445798185.32, 1445798586.09, 1445798185.32, 1445798590.8, 1445798781.49, 1445798783.28
unit.000066, step_1, 1445798185.33, 1445798647.4, 1445798185.33, 1445798652.22, 1445798842.68, 1445798843.93
unit.000067, step_1, 1445798185.33, 1445798743.41, 1445798185.33, 1445798748.09, 1445798941.03, 1445798942.1
unit.000068, step_1, 1445798185.33, 1445798656.38, 1445798185.33, 1445798661.19, 1445798851.95, 1445798853.43
unit.000069, step_1, 1445798185.34, 1445798850.63, 1445798185.34, 1445798855.59, 1445799050.15, 1445799051.13
unit.000070, step_1, 1445798185.34, 1445798675.35, 1445798185.34, 1445798680.2, 1445798875.09, 1445798876.44
unit.000071, step_1, 1445798185.35, 1445798873.85, 1445798185.35, 1445798878.52, 1445799069.17, 1445799071.05
unit.000072, step_1, 1445798185.35, 1445798527.86, 1445798185.35, 1445798532.55, 1445798723.3, 1445798725.1
unit.000073, step_1, 1445798185.35, 1445798924.16, 1445798185.35, 1445798929.25, 1445799121.7, 1445799122.98
unit.000074, step_1, 1445798185.35, 1445798822.63, 1445798185.35, 1445798827.23, 1445799017.93, 1445799019.54
unit.000075, step_1, 1445798185.36, 1445798662.49, 1445798185.36, 1445798667.26, 1445798860.19, 1445798861.4
unit.000076, step_1, 1445798185.36, 1445798975.88, 1445798185.36, 1445798980.87, 1445799172.03, 1445799173.29
unit.000077, step_1, 1445798185.36, 1445799050.12, 1445798185.36, 1445799054.8, 1445799245.82, 1445799247.76
unit.000078, step_1, 1445798185.37, 1445798713.61, 1445798185.37, 1445798718.29, 1445798911.13, 1445798912.94
unit.000079, step_1, 1445798185.37, 1445799060.88, 1445798185.37, 1445799066.62, 1445799258.1, 1445799259.72
unit.000080, step_1, 1445798185.38, 1445799081.4, 1445798185.38, 1445799086.23, 1445799282.58, 1445799283.93
unit.000081, step_1, 1445798185.38, 1445799104.11, 1445798185.38, 1445799108.85, 1445799301.13, 1445799302.64
unit.000082, step_1, 1445798185.38, 1445799128.15, 1445798185.38, 1445799133.41, 1445799325.79, 1445799327.83
unit.000083, step_1, 1445798185.4, 1445799140.66, 1445798185.4, 1445799145.88, 1445799338.82, 1445799340.67
unit.000084, step_1, 1445798185.4, 1445799018.5, 1445798185.4, 1445799023.56, 1445799217.13, 1445799218.34
unit.000085, step_1, 1445798185.4, 1445799161.96, 1445798185.4, 1445799166.46, 1445799357.36, 1445799358.24
unit.000086, step_1, 1445798185.4, 1445799156.55, 1445798185.4, 1445799161.32, 1445799352.15, 1445799353.39
unit.000087, step_1, 1445798185.41, 1445798758.53, 1445798185.41, 1445798763.34, 1445798953.91, 1445798954.98
unit.000088, step_1, 1445798185.41, 1445799150.38, 1445798185.41, 1445799155.03, 1445799346.14, 1445799347.74
unit.000089, step_1, 1445798185.41, 1445798609.47, 1445798185.41, 1445798614.13, 1445798805.84, 1445798807.58
unit.000090, step_1, 1445798185.43, 1445798316.38, 1445798185.43, 1445798320.91, 1445798512.73, 1445798514.59
unit.000091, step_1, 1445798185.43, 1445798326.6, 1445798185.43, 1445798331.15, 1445798521.89, 1445798523.08
unit.000092, step_1, 1445798185.44, 1445798330.26, 1445798185.44, 1445798335.15, 1445798526.31, 1445798527.47
unit.000093, step_1, 1445798185.45, 1445799132.5, 1445798185.45, 1445799137.68, 1445799328.5, 1445799330.37
unit.000094, step_1, 1445798185.45, 1445798437.86, 1445798185.45, 1445798442.38, 1445798633.33, 1445798633.82
unit.000095, step_1, 1445798185.45, 1445798432.6, 1445798185.45, 1445798437.07, 1445798628.0, 1445798629.38
unit.000096, step_1, 1445798185.45, 1445799169.0, 1445798185.45, 1445799173.77, 1445799367.98, 1445799369.58
unit.000097, step_1, 1445798185.45, 1445798320.08, 1445798185.45, 1445798325.1, 1445798521.18, 1445798522.72
unit.000098, step_1, 1445798185.47, 1445798604.94, 1445798185.47, 1445798609.77, 1445798801.63, 1445798802.72
unit.000099, step_1, 1445798185.47, 1445798766.33, 1445798185.47, 1445798771.1, 1445798961.98, 1445798964.07
unit.000100, step_1, 1445798185.47, 1445798364.13, 1445798185.47, 1445798368.87, 1445798559.73, 1445798561.04
unit.000101, step_1, 1445798185.48, 1445798247.04, 1445798185.48, 1445798251.69, 1445798442.6, 1445798444.66
unit.000102, step_1, 1445798185.48, 1445798373.15, 1445798185.48, 1445798378.07, 1445798568.5, 1445798569.04
unit.000103, step_1, 1445798185.48, 1445798377.19, 1445798185.48, 1445798381.64, 1445798574.03, 1445798574.84
unit.000104, step_1, 1445798185.49, 1445798307.95, 1445798185.49, 1445798312.34, 1445798502.97, 1445798504.02
unit.000105, step_1, 1445798185.49, 1445798327.76, 1445798185.49, 1445798332.74, 1445798523.9, 1445798525.1
unit.000106, step_1, 1445798185.5, 1445798394.36, 1445798185.5, 1445798399.04, 1445798590.74, 1445798591.5
unit.000107, step_1, 1445798185.5, 1445798384.76, 1445798185.5, 1445798389.35, 1445798583.67, 1445798585.49
unit.000108, step_1, 1445798185.5, 1445798406.63, 1445798185.5, 1445798411.31, 1445798606.65, 1445798607.74
unit.000109, step_1, 1445798185.51, 1445798951.19, 1445798185.51, 1445798955.96, 1445799147.58, 1445799149.56
unit.000110, step_1, 1445798185.51, 1445799061.34, 1445798185.51, 1445799067.1, 1445799257.5, 1445799259.73
unit.000111, step_1, 1445798185.51, 1445798490.75, 1445798185.51, 1445798495.26, 1445798688.28, 1445798689.38
unit.000112, step_1, 1445798185.51, 1445798225.72, 1445798185.51, 1445798230.67, 1445798422.45, 1445798423.79
unit.000113, step_1, 1445798185.51, 1445798542.66, 1445798185.51, 1445798547.33, 1445798741.82, 1445798742.32
unit.000114, step_1, 1445798185.52, 1445798565.21, 1445798185.52, 1445798569.81, 1445798761.95, 1445798763.58
unit.000115, step_1, 1445798185.52, 1445798594.89, 1445798185.52, 1445798599.27, 1445798790.13, 1445798791.46
unit.000116, step_1, 1445798185.53, 1445798439.83, 1445798185.53, 1445798444.89, 1445798637.9, 1445798639.68
unit.000117, step_1, 1445798185.54, 1445798445.5, 1445798185.54, 1445798450.1, 1445798642.89, 1445798644.33
unit.000118, step_1, 1445798185.54, 1445798692.43, 1445798185.54, 1445798697.49, 1445798889.28, 1445798889.86
unit.000119, step_1, 1445798185.54, 1445799169.81, 1445798185.54, 1445799175.08, 1445799367.08, 1445799368.28
unit.000120, step_1, 1445798185.54, 1445799034.62, 1445798185.54, 1445799039.36, 1445799229.99, 1445799231.45
unit.000121, step_1, 1445798185.54, 1445798315.28, 1445798185.54, 1445798319.88, 1445798512.63, 1445798513.32
unit.000122, step_1, 1445798185.55, 1445799069.39, 1445798185.55, 1445799074.1, 1445799265.32, 1445799266.65
unit.000123, step_1, 1445798185.55, 1445798324.09, 1445798185.55, 1445798328.64, 1445798523.82, 1445798524.92
unit.000124, step_1, 1445798185.55, 1445799107.95, 1445798185.55, 1445799112.71, 1445799307.65, 1445799309.5
unit.000125, step_1, 1445798185.56, 1445798334.17, 1445798185.56, 1445798338.78, 1445798533.06, 1445798534.34
unit.000126, step_1, 1445798185.56, 1445798343.19, 1445798185.56, 1445798348.0, 1445798540.61, 1445798541.39
unit.000127, step_1, 1445798185.57, 1445798347.04, 1445798185.57, 1445798351.76, 1445798544.63, 1445798545.92
unit.000128, step_1, 1445798185.57, 1445798350.83, 1445798185.57, 1445798355.57, 1445798552.99, 1445798554.88
unit.000129, step_1, 1445798185.58, 1445798356.83, 1445798185.58, 1445798361.58, 1445798553.39, 1445798555.18
unit.000130, step_1, 1445798185.58, 1445799146.67, 1445798185.58, 1445799151.22, 1445799343.83, 1445799345.38
unit.000131, step_1, 1445798185.58, 1445798207.1, 1445798185.58, 1445798211.6, 1445798404.14, 1445798405.19
