uid, step, Scheduling, StagingInput, Allocating, Executing, AgentStagingOutputPending, Done

unit.000000, step_1, 1445806497.12, 1445807086.63, 1445806497.12, 1445807091.09, 1445807282.72, 1445807283.89
unit.000001, step_1, 1445806497.12, 1445807094.0, 1445806497.12, 1445807098.52, 1445807295.6, 1445807296.86
unit.000002, step_1, 1445806497.13, 1445807364.59, 1445806497.13, 1445807369.66, 1445807560.3, 1445807561.89
unit.000003, step_1, 1445806497.13, 1445807378.11, 1445806497.13, 1445807382.98, 1445807573.75, 1445807574.35
unit.000004, step_1, 1445806497.13, 1445806705.11, 1445806497.13, 1445806709.59, 1445806900.73, 1445806901.99
unit.000005, step_1, 1445806497.14, 1445807438.93, 1445806497.14, 1445807444.25, 1445807635.95, 1445807637.27
unit.000006, step_1, 1445806497.14, 1445807471.49, 1445806497.14, 1445807475.97, 1445807668.53, 1445807669.06
unit.000007, step_1, 1445806497.15, 1445807131.61, 1445806497.15, 1445807136.21, 1445807329.39, 1445807331.06
unit.000008, step_1, 1445806497.15, 1445806532.77, 1445806497.15, 1445806537.06, 1445806732.18, 1445806733.99
unit.000009, step_1, 1445806497.15, 1445806540.16, 1445806497.15, 1445806544.77, 1445806737.84, 1445806739.63
unit.000010, step_1, 1445806497.15, 1445806545.68, 1445806497.15, 1445806550.04, 1445806745.76, 1445806746.88
unit.000011, step_1, 1445806497.16, 1445806554.81, 1445806497.16, 1445806559.46, 1445806750.6, 1445806752.13
unit.000012, step_1, 1445806497.16, 1445806630.48, 1445806497.16, 1445806635.09, 1445806826.27, 1445806827.55
unit.000013, step_1, 1445806497.16, 1445806590.47, 1445806497.16, 1445806595.08, 1445806785.62, 1445806787.14
unit.000014, step_1, 1445806497.17, 1445806876.33, 1445806497.17, 1445806881.27, 1445807072.21, 1445807073.52
unit.000015, step_1, 1445806497.17, 1445807018.15, 1445806497.17, 1445807022.76, 1445807214.19, 1445807215.45
unit.000016, step_1, 1445806497.17, 1445806781.57, 1445806497.17, 1445806786.81, 1445806979.34, 1445806981.16
unit.000017, step_1, 1445806497.18, 1445807388.91, 1445806497.18, 1445807393.54, 1445807584.09, 1445807586.28
unit.000018, step_1, 1445806497.19, 1445806974.26, 1445806497.19, 1445806978.9, 1445807172.13, 1445807173.49
unit.000019, step_1, 1445806497.19, 1445806525.62, 1445806497.19, 1445806530.37, 1445806721.2, 1445806723.51
unit.000020, step_1, 1445806497.2, 1445806569.95, 1445806497.2, 1445806574.4, 1445806765.49, 1445806767.12
unit.000021, step_1, 1445806497.2, 1445806804.78, 1445806497.2, 1445806809.41, 1445807010.03, 1445807011.54
unit.000022, step_1, 1445806497.21, 1445807191.54, 1445806497.21, 1445807196.21, 1445807388.41, 1445807389.37
unit.000023, step_1, 1445806497.21, 1445807195.18, 1445806497.21, 1445807200.08, 1445807392.42, 1445807394.19
unit.000024, step_1, 1445806497.22, 1445807202.74, 1445806497.22, 1445807207.62, 1445807400.19, 1445807401.15
unit.000025, step_1, 1445806497.22, 1445806522.08, 1445806497.22, 1445806526.74, 1445806717.78, 1445806718.97
unit.000026, step_1, 1445806497.23, 1445806812.32, 1445806497.23, 1445806816.84, 1445807009.23, 1445807010.28
unit.000027, step_1, 1445806497.23, 1445807208.69, 1445806497.23, 1445807213.53, 1445807410.86, 1445807412.3
unit.000028, step_1, 1445806497.24, 1445806733.64, 1445806497.24, 1445806738.2, 1445806931.51, 1445806933.28
unit.000029, step_1, 1445806497.25, 1445806815.68, 1445806497.25, 1445806820.27, 1445807012.04, 1445807013.73
unit.000030, step_1, 1445806497.25, 1445806823.04, 1445806497.25, 1445806827.65, 1445807018.19, 1445807019.76
unit.000031, step_1, 1445806497.26, 1445806774.25, 1445806497.26, 1445806778.84, 1445806970.39, 1445806971.97
unit.000032, step_1, 1445806497.26, 1445806830.56, 1445806497.26, 1445806835.64, 1445807026.64, 1445807027.65
unit.000033, step_1, 1445806497.26, 1445806856.67, 1445806497.26, 1445806861.69, 1445807052.8, 1445807053.81
unit.000034, step_1, 1445806497.27, 1445806856.82, 1445806497.27, 1445806861.89, 1445807052.39, 1445807053.98
unit.000035, step_1, 1445806497.27, 1445806842.03, 1445806497.27, 1445806846.87, 1445807037.6, 1445807038.32
unit.000036, step_1, 1445806497.27, 1445806770.77, 1445806497.27, 1445806775.42, 1445806970.28, 1445806971.48
unit.000037, step_1, 1445806497.28, 1445806876.17, 1445806497.28, 1445806881.07, 1445807072.01, 1445807073.47
unit.000038, step_1, 1445806497.28, 1445806988.7, 1445806497.28, 1445806993.27, 1445807183.9, 1445807185.19
unit.000039, step_1, 1445806497.28, 1445806864.88, 1445806497.28, 1445806869.91, 1445807061.55, 1445807063.09
unit.000040, step_1, 1445806497.29, 1445806868.91, 1445806497.29, 1445806873.63, 1445807068.39, 1445807069.83
unit.000041, step_1, 1445806497.29, 1445806675.82, 1445806497.29, 1445806680.71, 1445806871.75, 1445806873.49
unit.000042, step_1, 1445806497.3, 1445807392.67, 1445806497.3, 1445807397.64, 1445807588.2, 1445807589.74
unit.000043, step_1, 1445806497.3, 1445806860.68, 1445806497.3, 1445806865.65, 1445807056.56, 1445807058.42
unit.000044, step_1, 1445806497.3, 1445807048.94, 1445806497.3, 1445807053.61, 1445807244.27, 1445807245.77
unit.000045, step_1, 1445806497.3, 1445806895.26, 1445806497.3, 1445806900.33, 1445807097.67, 1445807099.1
unit.000046, step_1, 1445806497.31, 1445807143.23, 1445806497.31, 1445807147.92, 1445807345.34, 1445807346.28
unit.000047, step_1, 1445806497.31, 1445806910.55, 1445806497.31, 1445806915.76, 1445807109.04, 1445807111.11
unit.000048, step_1, 1445806497.31, 1445806914.57, 1445806497.31, 1445806919.2, 1445807111.37, 1445807112.43
unit.000049, step_1, 1445806497.31, 1445806918.17, 1445806497.31, 1445806922.77, 1445807114.07, 1445807114.93
unit.000050, step_1, 1445806497.31, 1445806906.91, 1445806497.31, 1445806911.45, 1445807106.63, 1445807107.29
unit.000051, step_1, 1445806497.31, 1445807451.05, 1445806497.31, 1445807455.56, 1445807646.78, 1445807647.99
unit.000052, step_1, 1445806497.32, 1445806929.83, 1445806497.32, 1445806934.54, 1445807130.37, 1445807131.53
unit.000053, step_1, 1445806497.32, 1445807289.68, 1445806497.32, 1445807294.53, 1445807487.24, 1445807488.72
unit.000054, step_1, 1445806497.32, 1445806937.37, 1445806497.32, 1445806941.97, 1445807135.81, 1445807136.26
unit.000055, step_1, 1445806497.32, 1445806937.41, 1445806497.32, 1445806942.13, 1445807136.81, 1445807137.17
unit.000056, step_1, 1445806497.32, 1445806531.29, 1445806497.32, 1445806535.65, 1445806727.95, 1445806729.28
unit.000057, step_1, 1445806497.32, 1445807415.8, 1445806497.32, 1445807420.65, 1445807611.38, 1445807613.19
unit.000058, step_1, 1445806497.32, 1445806815.86, 1445806497.32, 1445806820.74, 1445807012.45, 1445807013.9
unit.000059, step_1, 1445806497.33, 1445807330.57, 1445806497.33, 1445807334.95, 1445807526.05, 1445807527.32
