uid, step, Scheduling, StagingInput, Allocating, Executing, AgentStagingOutputPending, Done

unit.000000, step_1, 1445782856.85, 1445783028.98, 1445782856.85, 1445783033.77, 1445783225.42, 1445783227.55
unit.000001, step_1, 1445782856.86, 1445782941.14, 1445782856.86, 1445782945.76, 1445783136.47, 1445783137.44
unit.000002, step_1, 1445782856.86, 1445782943.5, 1445782856.86, 1445782948.16, 1445783141.6, 1445783143.07
unit.000003, step_1, 1445782856.87, 1445782903.58, 1445782856.87, 1445782908.1, 1445783101.77, 1445783103.32
unit.000004, step_1, 1445782856.88, 1445782873.77, 1445782856.88, 1445782878.32, 1445783075.07, 1445783076.49
unit.000005, step_1, 1445782856.88, 1445783043.96, 1445782856.88, 1445783048.78, 1445783241.26, 1445783242.99
unit.000006, step_1, 1445782856.88, 1445783056.8, 1445782856.88, 1445783061.77, 1445783252.79, 1445783254.67
unit.000007, step_1, 1445782856.89, 1445782955.86, 1445782856.89, 1445782960.59, 1445783154.56, 1445783155.77
unit.000008, step_1, 1445782856.9, 1445782963.27, 1445782856.9, 1445782967.71, 1445783159.38, 1445783160.53
unit.000009, step_1, 1445782856.9, 1445782977.89, 1445782856.9, 1445782982.27, 1445783173.55, 1445783175.43
unit.000010, step_1, 1445782856.91, 1445782984.18, 1445782856.91, 1445782988.64, 1445783184.48, 1445783186.68
unit.000011, step_1, 1445782856.91, 1445782988.78, 1445782856.91, 1445782994.01, 1445783190.81, 1445783192.33
unit.000012, step_1, 1445782856.91, 1445782995.78, 1445782856.91, 1445783000.46, 1445783192.31, 1445783195.96
unit.000013, step_1, 1445782856.92, 1445782907.21, 1445782856.92, 1445782911.93, 1445783104.99, 1445783106.77
unit.000014, step_1, 1445782856.92, 1445782913.48, 1445782856.92, 1445782918.13, 1445783109.52, 1445783111.48
unit.000015, step_1, 1445782856.92, 1445782928.84, 1445782856.92, 1445782933.29, 1445783131.74, 1445783133.08
unit.000016, step_1, 1445782856.93, 1445783018.21, 1445782856.93, 1445783024.11, 1445783221.61, 1445783222.83
unit.000017, step_1, 1445782856.93, 1445783025.94, 1445782856.93, 1445783031.98, 1445783222.61, 1445783224.19
unit.000018, step_1, 1445782856.93, 1445783007.31, 1445782856.93, 1445783011.85, 1445783205.81, 1445783206.88
unit.000019, step_1, 1445782856.94, 1445783003.17, 1445782856.94, 1445783007.84, 1445783203.74, 1445783205.76
unit.000020, step_1, 1445782856.94, 1445783032.9, 1445782856.94, 1445783037.59, 1445783230.13, 1445783231.14
unit.000021, step_1, 1445782856.94, 1445783105.73, 1445782856.94, 1445783110.45, 1445783302.0, 1445783303.53
unit.000022, step_1, 1445782856.95, 1445783049.61, 1445782856.95, 1445783054.15, 1445783250.89, 1445783252.1
unit.000023, step_1, 1445782856.95, 1445783055.1, 1445782856.95, 1445783060.01, 1445783250.62, 1445783252.28
unit.000024, step_1, 1445782856.95, 1445783068.13, 1445782856.95, 1445783072.63, 1445783263.22, 1445783264.97
unit.000025, step_1, 1445782856.96, 1445782910.84, 1445782856.96, 1445782915.81, 1445783106.5, 1445783108.19
unit.000026, step_1, 1445782856.96, 1445783060.86, 1445782856.96, 1445783065.41, 1445783256.5, 1445783257.9
unit.000027, step_1, 1445782856.96, 1445783108.3, 1445782856.96, 1445783112.89, 1445783303.8, 1445783304.72
unit.000028, step_1, 1445782856.97, 1445782936.0, 1445782856.97, 1445782940.75, 1445783131.89, 1445783133.25
unit.000029, step_1, 1445782856.97, 1445783097.26, 1445782856.97, 1445783103.05, 1445783293.98, 1445783295.54
unit.000030, step_1, 1445782856.98, 1445783102.12, 1445782856.98, 1445783106.68, 1445783299.69, 1445783300.08
unit.000031, step_1, 1445782856.99, 1445783075.35, 1445782856.99, 1445783079.88, 1445783272.34, 1445783274.08
unit.000032, step_1, 1445782856.99, 1445783092.29, 1445782856.99, 1445783096.87, 1445783289.12, 1445783290.81
unit.000033, step_1, 1445782856.99, 1445782948.43, 1445782856.99, 1445782952.93, 1445783143.91, 1445783145.59
unit.000034, step_1, 1445782857.0, 1445782939.8, 1445782857.0, 1445782944.45, 1445783135.66, 1445783137.11
unit.000035, step_1, 1445782857.0, 1445782896.41, 1445782857.0, 1445782901.02, 1445783097.84, 1445783098.61
unit.000036, step_1, 1445782857.0, 1445782914.9, 1445782857.0, 1445782920.99, 1445783112.34, 1445783113.81
unit.000037, step_1, 1445782857.0, 1445782930.16, 1445782857.0, 1445782934.78, 1445783129.53, 1445783130.72
unit.000038, step_1, 1445782857.01, 1445782958.04, 1445782857.01, 1445782962.67, 1445783158.88, 1445783160.3
unit.000039, step_1, 1445782857.02, 1445782968.97, 1445782857.02, 1445782973.57, 1445783164.81, 1445783166.33
unit.000040, step_1, 1445782857.02, 1445782976.37, 1445782857.02, 1445782981.47, 1445783173.44, 1445783174.34
unit.000041, step_1, 1445782857.02, 1445782981.43, 1445782857.02, 1445782985.9, 1445783179.57, 1445783181.06
unit.000042, step_1, 1445782857.03, 1445783093.61, 1445782857.03, 1445783098.13, 1445783288.97, 1445783290.85
unit.000043, step_1, 1445782857.04, 1445782861.68, 1445782857.04, 1445782873.82, 1445783064.99, 1445783066.1
unit.000044, step_1, 1445782857.04, 1445782884.57, 1445782857.04, 1445782889.28, 1445783081.31, 1445783083.01
unit.000045, step_1, 1445782857.04, 1445782898.84, 1445782857.04, 1445782903.42, 1445783098.04, 1445783099.88
unit.000046, step_1, 1445782857.04, 1445783010.92, 1445782857.04, 1445783015.5, 1445783206.56, 1445783208.15
unit.000047, step_1, 1445782857.06, 1445782892.8, 1445782857.06, 1445782897.24, 1445783090.98, 1445783092.99
unit.000048, step_1, 1445782857.06, 1445782972.73, 1445782857.06, 1445782977.49, 1445783168.12, 1445783169.8
unit.000049, step_1, 1445782857.06, 1445782924.18, 1445782857.06, 1445782929.37, 1445783123.6, 1445783125.09
unit.000050, step_1, 1445782857.08, 1445783010.47, 1445782857.08, 1445783014.97, 1445783205.66, 1445783207.03
unit.000051, step_1, 1445782857.08, 1445783034.6, 1445782857.08, 1445783039.34, 1445783229.83, 1445783231.32
unit.000052, step_1, 1445782857.1, 1445783042.06, 1445782857.1, 1445783046.69, 1445783240.26, 1445783241.85
unit.000053, step_1, 1445782857.1, 1445783047.87, 1445782857.1, 1445783052.41, 1445783248.38, 1445783249.7
unit.000054, step_1, 1445782857.11, 1445783053.22, 1445782857.11, 1445783057.79, 1445783250.38, 1445783252.28
unit.000055, step_1, 1445782857.11, 1445783059.08, 1445782857.11, 1445783063.81, 1445783258.61, 1445783260.26
unit.000056, step_1, 1445782857.11, 1445783066.42, 1445782857.11, 1445783071.16, 1445783263.12, 1445783263.74
unit.000057, step_1, 1445782857.11, 1445783071.82, 1445782857.11, 1445783076.38, 1445783267.13, 1445783268.44
unit.000058, step_1, 1445782857.13, 1445782922.08, 1445782857.13, 1445782927.36, 1445783120.68, 1445783122.74
unit.000059, step_1, 1445782857.13, 1445783081.36, 1445782857.13, 1445783086.06, 1445783278.75, 1445783279.92
unit.000060, step_1, 1445782857.14, 1445783088.6, 1445782857.14, 1445783093.29, 1445783285.56, 1445783287.4
unit.000061, step_1, 1445782857.14, 1445783104.68, 1445782857.14, 1445783109.15, 1445783300.3, 1445783301.28
unit.000062, step_1, 1445782857.15, 1445782872.81, 1445782857.15, 1445782877.31, 1445783068.92, 1445783070.67
unit.000063, step_1, 1445782857.15, 1445782877.36, 1445782857.15, 1445782881.81, 1445783073.05, 1445783075.21
unit.000064, step_1, 1445782857.16, 1445783045.75, 1445782857.16, 1445783050.43, 1445783243.37, 1445783245.3
unit.000065, step_1, 1445782857.17, 1445782944.81, 1445782857.17, 1445782949.46, 1445783143.61, 1445783145.43
unit.000066, step_1, 1445782857.17, 1445782887.24, 1445782857.17, 1445782892.01, 1445783083.63, 1445783084.86
unit.000067, step_1, 1445782857.17, 1445782952.06, 1445782857.17, 1445782956.86, 1445783149.34, 1445783151.21
unit.000068, step_1, 1445782857.18, 1445782959.68, 1445782857.18, 1445782964.21, 1445783160.29, 1445783161.62
unit.000069, step_1, 1445782857.18, 1445782965.32, 1445782857.18, 1445782970.04, 1445783161.39, 1445783162.89
unit.000070, step_1, 1445782857.19, 1445782970.56, 1445782857.19, 1445782975.08, 1445783166.11, 1445783167.42
unit.000071, step_1, 1445782857.19, 1445783022.31, 1445782857.19, 1445783026.78, 1445783221.55, 1445783222.92
unit.000072, step_1, 1445782857.19, 1445782933.81, 1445782857.19, 1445782938.52, 1445783129.73, 1445783130.89
unit.000073, step_1, 1445782857.2, 1445782987.71, 1445782857.2, 1445782993.16, 1445783190.6, 1445783192.31
unit.000074, step_1, 1445782857.2, 1445782993.03, 1445782857.2, 1445782997.5, 1445783190.76, 1445783192.49
unit.000075, step_1, 1445782857.2, 1445783000.16, 1445782857.2, 1445783004.62, 1445783196.13, 1445783197.76
unit.000076, step_1, 1445782857.21, 1445782961.67, 1445782857.21, 1445782966.2, 1445783159.08, 1445783160.31
unit.000077, step_1, 1445782857.21, 1445783006.82, 1445782857.21, 1445783011.33, 1445783202.55, 1445783204.48
unit.000078, step_1, 1445782857.21, 1445783023.21, 1445782857.21, 1445783029.98, 1445783221.71, 1445783223.01
unit.000079, step_1, 1445782857.22, 1445783040.37, 1445782857.22, 1445783044.95, 1445783237.45, 1445783239.5
unit.000080, step_1, 1445782857.22, 1445783086.34, 1445782857.22, 1445783090.98, 1445783281.96, 1445783283.93
unit.000081, step_1, 1445782857.23, 1445783014.1, 1445782857.23, 1445783018.7, 1445783211.88, 1445783213.85
unit.000082, step_1, 1445782857.23, 1445783036.56, 1445782857.23, 1445783041.37, 1445783232.34, 1445783233.67
unit.000083, step_1, 1445782857.23, 1445783014.57, 1445782857.23, 1445783019.23, 1445783215.29, 1445783217.21
