     15 asciifile-100.dat:/
     12 asciifile-100.dat:+
      5 asciifile-100.dat:0
     23 asciifile-100.dat:1
     13 asciifile-100.dat:2
     19 asciifile-100.dat:3
     19 asciifile-100.dat:4
     17 asciifile-100.dat:5
     17 asciifile-100.dat:6
     18 asciifile-100.dat:7
     16 asciifile-100.dat:8
     11 asciifile-100.dat:9
     18 asciifile-100.dat:a
     13 asciifile-100.dat:A
     12 asciifile-100.dat:b
     13 asciifile-100.dat:B
     21 asciifile-100.dat:c
     12 asciifile-100.dat:C
     18 asciifile-100.dat:d
     15 asciifile-100.dat:D
     15 asciifile-100.dat:e
     14 asciifile-100.dat:E
     13 asciifile-100.dat:f
     10 asciifile-100.dat:F
     18 asciifile-100.dat:g
     16 asciifile-100.dat:G
     15 asciifile-100.dat:h
     12 asciifile-100.dat:H
     12 asciifile-100.dat:i
     11 asciifile-100.dat:I
     14 asciifile-100.dat:j
     17 asciifile-100.dat:J
     18 asciifile-100.dat:k
     11 asciifile-100.dat:K
     11 asciifile-100.dat:l
     15 asciifile-100.dat:L
     13 asciifile-100.dat:m
     17 asciifile-100.dat:M
     12 asciifile-100.dat:n
     19 asciifile-100.dat:N
     18 asciifile-100.dat:o
     13 asciifile-100.dat:O
     16 asciifile-100.dat:p
     15 asciifile-100.dat:P
     15 asciifile-100.dat:q
     13 asciifile-100.dat:Q
     19 asciifile-100.dat:r
     17 asciifile-100.dat:R
     24 asciifile-100.dat:s
     20 asciifile-100.dat:S
     13 asciifile-100.dat:t
     14 asciifile-100.dat:T
     19 asciifile-100.dat:u
     19 asciifile-100.dat:U
     19 asciifile-100.dat:v
     20 asciifile-100.dat:V
     14 asciifile-100.dat:w
     17 asciifile-100.dat:W
     18 asciifile-100.dat:x
     19 asciifile-100.dat:X
     19 asciifile-100.dat:y
      9 asciifile-100.dat:Y
     14 asciifile-100.dat:z
     14 asciifile-100.dat:Z
     12 asciifile-101.dat:/
     24 asciifile-101.dat:+
     21 asciifile-101.dat:0
     17 asciifile-101.dat:1
     13 asciifile-101.dat:2
     11 asciifile-101.dat:3
     23 asciifile-101.dat:4
     15 asciifile-101.dat:5
     19 asciifile-101.dat:6
     11 asciifile-101.dat:7
     19 asciifile-101.dat:8
     23 asciifile-101.dat:9
     19 asciifile-101.dat:a
     16 asciifile-101.dat:A
     20 asciifile-101.dat:b
     18 asciifile-101.dat:B
     18 asciifile-101.dat:c
     30 asciifile-101.dat:C
     13 asciifile-101.dat:d
     13 asciifile-101.dat:D
     13 asciifile-101.dat:e
     20 asciifile-101.dat:E
     18 asciifile-101.dat:f
     20 asciifile-101.dat:F
     13 asciifile-101.dat:g
      6 asciifile-101.dat:G
     19 asciifile-101.dat:h
      9 asciifile-101.dat:H
     14 asciifile-101.dat:i
     11 asciifile-101.dat:I
     12 asciifile-101.dat:j
     19 asciifile-101.dat:J
     19 asciifile-101.dat:k
     23 asciifile-101.dat:K
     15 asciifile-101.dat:l
     14 asciifile-101.dat:L
     17 asciifile-101.dat:m
     13 asciifile-101.dat:M
     12 asciifile-101.dat:n
     20 asciifile-101.dat:N
     12 asciifile-101.dat:o
     14 asciifile-101.dat:O
     12 asciifile-101.dat:p
     14 asciifile-101.dat:P
     10 asciifile-101.dat:q
     14 asciifile-101.dat:Q
     13 asciifile-101.dat:r
      2 asciifile-101.dat:R
     12 asciifile-101.dat:s
      9 asciifile-101.dat:S
     18 asciifile-101.dat:t
      9 asciifile-101.dat:T
     11 asciifile-101.dat:u
     20 asciifile-101.dat:U
     15 asciifile-101.dat:v
     15 asciifile-101.dat:V
     14 asciifile-101.dat:w
     10 asciifile-101.dat:W
      8 asciifile-101.dat:x
     23 asciifile-101.dat:X
     22 asciifile-101.dat:y
     15 asciifile-101.dat:Y
     13 asciifile-101.dat:z
     21 asciifile-101.dat:Z
     13 asciifile-102.dat:/
     15 asciifile-102.dat:+
     17 asciifile-102.dat:0
     20 asciifile-102.dat:1
     22 asciifile-102.dat:2
     16 asciifile-102.dat:3
     16 asciifile-102.dat:4
     16 asciifile-102.dat:5
     18 asciifile-102.dat:6
     16 asciifile-102.dat:7
     13 asciifile-102.dat:8
     15 asciifile-102.dat:9
     14 asciifile-102.dat:a
     15 asciifile-102.dat:A
     12 asciifile-102.dat:b
     11 asciifile-102.dat:B
     18 asciifile-102.dat:c
     16 asciifile-102.dat:C
     21 asciifile-102.dat:d
     10 asciifile-102.dat:D
     11 asciifile-102.dat:e
     12 asciifile-102.dat:E
     14 asciifile-102.dat:f
     12 asciifile-102.dat:F
     15 asciifile-102.dat:g
     18 asciifile-102.dat:G
     14 asciifile-102.dat:h
     20 asciifile-102.dat:H
     20 asciifile-102.dat:i
     12 asciifile-102.dat:I
     15 asciifile-102.dat:j
     20 asciifile-102.dat:J
     11 asciifile-102.dat:k
     20 asciifile-102.dat:K
     11 asciifile-102.dat:l
     20 asciifile-102.dat:L
     15 asciifile-102.dat:m
     16 asciifile-102.dat:M
     21 asciifile-102.dat:n
     13 asciifile-102.dat:N
     10 asciifile-102.dat:o
     20 asciifile-102.dat:O
     15 asciifile-102.dat:p
      9 asciifile-102.dat:P
     20 asciifile-102.dat:q
      9 asciifile-102.dat:Q
     13 asciifile-102.dat:r
     21 asciifile-102.dat:R
     19 asciifile-102.dat:s
     18 asciifile-102.dat:S
     16 asciifile-102.dat:t
     16 asciifile-102.dat:T
     12 asciifile-102.dat:u
     13 asciifile-102.dat:U
     13 asciifile-102.dat:v
     16 asciifile-102.dat:V
     10 asciifile-102.dat:w
     16 asciifile-102.dat:W
     12 asciifile-102.dat:x
     16 asciifile-102.dat:X
     20 asciifile-102.dat:y
     22 asciifile-102.dat:Y
     13 asciifile-102.dat:z
     15 asciifile-102.dat:Z
     16 asciifile-103.dat:/
     12 asciifile-103.dat:+
     11 asciifile-103.dat:0
     12 asciifile-103.dat:1
     27 asciifile-103.dat:2
     18 asciifile-103.dat:3
     19 asciifile-103.dat:4
     14 asciifile-103.dat:5
     18 asciifile-103.dat:6
     16 asciifile-103.dat:7
     13 asciifile-103.dat:8
     17 asciifile-103.dat:9
     15 asciifile-103.dat:a
      8 asciifile-103.dat:A
     18 asciifile-103.dat:b
     12 asciifile-103.dat:B
     14 asciifile-103.dat:c
      9 asciifile-103.dat:C
     12 asciifile-103.dat:d
     10 asciifile-103.dat:D
     16 asciifile-103.dat:e
     17 asciifile-103.dat:E
     13 asciifile-103.dat:f
      8 asciifile-103.dat:F
     21 asciifile-103.dat:g
     20 asciifile-103.dat:G
     18 asciifile-103.dat:h
     10 asciifile-103.dat:H
     21 asciifile-103.dat:i
     19 asciifile-103.dat:I
      9 asciifile-103.dat:j
     22 asciifile-103.dat:J
      7 asciifile-103.dat:k
     18 asciifile-103.dat:K
     13 asciifile-103.dat:l
     15 asciifile-103.dat:L
     19 asciifile-103.dat:m
     11 asciifile-103.dat:M
     14 asciifile-103.dat:n
     12 asciifile-103.dat:N
     17 asciifile-103.dat:o
     15 asciifile-103.dat:O
     11 asciifile-103.dat:p
     17 asciifile-103.dat:P
     11 asciifile-103.dat:q
     18 asciifile-103.dat:Q
     16 asciifile-103.dat:r
     25 asciifile-103.dat:R
     14 asciifile-103.dat:s
     15 asciifile-103.dat:S
     18 asciifile-103.dat:t
     17 asciifile-103.dat:T
     17 asciifile-103.dat:u
     19 asciifile-103.dat:U
     12 asciifile-103.dat:v
     18 asciifile-103.dat:V
     14 asciifile-103.dat:w
     23 asciifile-103.dat:W
     16 asciifile-103.dat:x
     17 asciifile-103.dat:X
     15 asciifile-103.dat:y
     20 asciifile-103.dat:Y
     11 asciifile-103.dat:z
     18 asciifile-103.dat:Z
     13 asciifile-104.dat:/
     21 asciifile-104.dat:+
     12 asciifile-104.dat:0
     11 asciifile-104.dat:1
     12 asciifile-104.dat:2
     24 asciifile-104.dat:3
     15 asciifile-104.dat:4
     11 asciifile-104.dat:5
     22 asciifile-104.dat:6
     26 asciifile-104.dat:7
     11 asciifile-104.dat:8
     10 asciifile-104.dat:9
     10 asciifile-104.dat:a
     13 asciifile-104.dat:A
     12 asciifile-104.dat:b
     13 asciifile-104.dat:B
     14 asciifile-104.dat:c
     18 asciifile-104.dat:C
     21 asciifile-104.dat:d
     12 asciifile-104.dat:D
     13 asciifile-104.dat:e
     14 asciifile-104.dat:E
     15 asciifile-104.dat:f
     19 asciifile-104.dat:F
     10 asciifile-104.dat:g
      9 asciifile-104.dat:G
     15 asciifile-104.dat:h
      9 asciifile-104.dat:H
     15 asciifile-104.dat:i
     18 asciifile-104.dat:I
     12 asciifile-104.dat:j
     18 asciifile-104.dat:J
     19 asciifile-104.dat:k
     19 asciifile-104.dat:K
     19 asciifile-104.dat:l
     18 asciifile-104.dat:L
     14 asciifile-104.dat:m
     21 asciifile-104.dat:M
     18 asciifile-104.dat:n
     14 asciifile-104.dat:N
     10 asciifile-104.dat:o
     15 asciifile-104.dat:O
     17 asciifile-104.dat:p
     20 asciifile-104.dat:P
     15 asciifile-104.dat:q
     14 asciifile-104.dat:Q
     10 asciifile-104.dat:r
     12 asciifile-104.dat:R
     26 asciifile-104.dat:s
     21 asciifile-104.dat:S
     16 asciifile-104.dat:t
      9 asciifile-104.dat:T
     20 asciifile-104.dat:u
     12 asciifile-104.dat:U
     15 asciifile-104.dat:v
     21 asciifile-104.dat:V
     15 asciifile-104.dat:w
     19 asciifile-104.dat:W
     17 asciifile-104.dat:x
     11 asciifile-104.dat:X
     18 asciifile-104.dat:y
     12 asciifile-104.dat:Y
     12 asciifile-104.dat:z
     21 asciifile-104.dat:Z
     14 asciifile-105.dat:/
     12 asciifile-105.dat:+
     13 asciifile-105.dat:0
     17 asciifile-105.dat:1
     12 asciifile-105.dat:2
     15 asciifile-105.dat:3
     18 asciifile-105.dat:4
     15 asciifile-105.dat:5
     14 asciifile-105.dat:6
     12 asciifile-105.dat:7
     17 asciifile-105.dat:8
     17 asciifile-105.dat:9
     12 asciifile-105.dat:a
     21 asciifile-105.dat:A
     22 asciifile-105.dat:b
      7 asciifile-105.dat:B
     17 asciifile-105.dat:c
     15 asciifile-105.dat:C
     17 asciifile-105.dat:d
     13 asciifile-105.dat:D
     16 asciifile-105.dat:e
     25 asciifile-105.dat:E
     22 asciifile-105.dat:f
     19 asciifile-105.dat:F
     12 asciifile-105.dat:g
     16 asciifile-105.dat:G
     16 asciifile-105.dat:h
     11 asciifile-105.dat:H
     11 asciifile-105.dat:i
     20 asciifile-105.dat:I
     14 asciifile-105.dat:j
     18 asciifile-105.dat:J
     13 asciifile-105.dat:k
     22 asciifile-105.dat:K
     11 asciifile-105.dat:l
     19 asciifile-105.dat:L
     11 asciifile-105.dat:m
     19 asciifile-105.dat:M
     15 asciifile-105.dat:n
      9 asciifile-105.dat:N
     18 asciifile-105.dat:o
     13 asciifile-105.dat:O
     15 asciifile-105.dat:p
     13 asciifile-105.dat:P
     22 asciifile-105.dat:q
     18 asciifile-105.dat:Q
     15 asciifile-105.dat:r
     21 asciifile-105.dat:R
     19 asciifile-105.dat:s
     13 asciifile-105.dat:S
     30 asciifile-105.dat:t
     11 asciifile-105.dat:T
     17 asciifile-105.dat:u
     14 asciifile-105.dat:U
     14 asciifile-105.dat:v
      9 asciifile-105.dat:V
     13 asciifile-105.dat:w
     18 asciifile-105.dat:W
     13 asciifile-105.dat:x
     20 asciifile-105.dat:X
     10 asciifile-105.dat:y
     13 asciifile-105.dat:Y
     11 asciifile-105.dat:z
      9 asciifile-105.dat:Z
     16 asciifile-106.dat:/
     14 asciifile-106.dat:+
     14 asciifile-106.dat:0
     14 asciifile-106.dat:1
     16 asciifile-106.dat:2
     17 asciifile-106.dat:3
     25 asciifile-106.dat:4
     18 asciifile-106.dat:5
     12 asciifile-106.dat:6
     19 asciifile-106.dat:7
      9 asciifile-106.dat:8
     16 asciifile-106.dat:9
     19 asciifile-106.dat:a
     15 asciifile-106.dat:A
     11 asciifile-106.dat:b
     13 asciifile-106.dat:B
     24 asciifile-106.dat:c
      5 asciifile-106.dat:C
     22 asciifile-106.dat:d
     12 asciifile-106.dat:D
     21 asciifile-106.dat:e
     13 asciifile-106.dat:E
     20 asciifile-106.dat:f
      9 asciifile-106.dat:F
     20 asciifile-106.dat:g
     14 asciifile-106.dat:G
      7 asciifile-106.dat:h
     18 asciifile-106.dat:H
     15 asciifile-106.dat:i
     21 asciifile-106.dat:I
      7 asciifile-106.dat:j
     21 asciifile-106.dat:J
      9 asciifile-106.dat:k
     16 asciifile-106.dat:K
     15 asciifile-106.dat:l
     14 asciifile-106.dat:L
     11 asciifile-106.dat:m
     12 asciifile-106.dat:M
     19 asciifile-106.dat:n
     17 asciifile-106.dat:N
     19 asciifile-106.dat:o
      6 asciifile-106.dat:O
     20 asciifile-106.dat:p
     11 asciifile-106.dat:P
     12 asciifile-106.dat:q
     23 asciifile-106.dat:Q
     17 asciifile-106.dat:r
     17 asciifile-106.dat:R
     14 asciifile-106.dat:s
     15 asciifile-106.dat:S
     14 asciifile-106.dat:t
     21 asciifile-106.dat:T
     19 asciifile-106.dat:u
     14 asciifile-106.dat:U
     22 asciifile-106.dat:v
     17 asciifile-106.dat:V
     14 asciifile-106.dat:w
      9 asciifile-106.dat:W
     14 asciifile-106.dat:x
     16 asciifile-106.dat:X
     18 asciifile-106.dat:y
     20 asciifile-106.dat:Y
     14 asciifile-106.dat:z
     12 asciifile-106.dat:Z
     12 asciifile-107.dat:/
     14 asciifile-107.dat:+
     15 asciifile-107.dat:0
     23 asciifile-107.dat:1
     22 asciifile-107.dat:2
     19 asciifile-107.dat:3
     16 asciifile-107.dat:4
     13 asciifile-107.dat:5
     14 asciifile-107.dat:6
     18 asciifile-107.dat:7
     13 asciifile-107.dat:8
     16 asciifile-107.dat:9
     16 asciifile-107.dat:a
     10 asciifile-107.dat:A
     20 asciifile-107.dat:b
     20 asciifile-107.dat:B
     12 asciifile-107.dat:c
     27 asciifile-107.dat:C
     19 asciifile-107.dat:d
     16 asciifile-107.dat:D
     20 asciifile-107.dat:e
     12 asciifile-107.dat:E
     18 asciifile-107.dat:f
     15 asciifile-107.dat:F
     19 asciifile-107.dat:g
     11 asciifile-107.dat:G
     11 asciifile-107.dat:h
      9 asciifile-107.dat:H
     19 asciifile-107.dat:i
     14 asciifile-107.dat:I
     16 asciifile-107.dat:j
     12 asciifile-107.dat:J
     18 asciifile-107.dat:k
      9 asciifile-107.dat:K
     20 asciifile-107.dat:l
     24 asciifile-107.dat:L
     15 asciifile-107.dat:m
     14 asciifile-107.dat:M
     18 asciifile-107.dat:n
     13 asciifile-107.dat:N
     15 asciifile-107.dat:o
     18 asciifile-107.dat:O
     19 asciifile-107.dat:p
      8 asciifile-107.dat:P
     11 asciifile-107.dat:q
     11 asciifile-107.dat:Q
     16 asciifile-107.dat:r
     10 asciifile-107.dat:R
     15 asciifile-107.dat:s
     13 asciifile-107.dat:S
     12 asciifile-107.dat:t
     14 asciifile-107.dat:T
     14 asciifile-107.dat:u
     10 asciifile-107.dat:U
     13 asciifile-107.dat:v
     18 asciifile-107.dat:V
     21 asciifile-107.dat:w
     18 asciifile-107.dat:W
      9 asciifile-107.dat:x
     17 asciifile-107.dat:X
     14 asciifile-107.dat:y
     17 asciifile-107.dat:Y
     16 asciifile-107.dat:z
     17 asciifile-107.dat:Z
     23 asciifile-108.dat:/
     12 asciifile-108.dat:+
     21 asciifile-108.dat:0
     13 asciifile-108.dat:1
     22 asciifile-108.dat:2
     21 asciifile-108.dat:3
     19 asciifile-108.dat:4
     18 asciifile-108.dat:5
     10 asciifile-108.dat:6
     21 asciifile-108.dat:7
     16 asciifile-108.dat:8
     16 asciifile-108.dat:9
     26 asciifile-108.dat:a
     19 asciifile-108.dat:A
     22 asciifile-108.dat:b
      8 asciifile-108.dat:B
     10 asciifile-108.dat:c
     20 asciifile-108.dat:C
      8 asciifile-108.dat:d
     18 asciifile-108.dat:D
     23 asciifile-108.dat:e
     15 asciifile-108.dat:E
     13 asciifile-108.dat:f
     15 asciifile-108.dat:F
     15 asciifile-108.dat:g
     12 asciifile-108.dat:G
     13 asciifile-108.dat:h
     10 asciifile-108.dat:H
     17 asciifile-108.dat:i
     18 asciifile-108.dat:I
     12 asciifile-108.dat:j
     13 asciifile-108.dat:J
     13 asciifile-108.dat:k
     18 asciifile-108.dat:K
     13 asciifile-108.dat:l
     16 asciifile-108.dat:L
     10 asciifile-108.dat:m
     16 asciifile-108.dat:M
     23 asciifile-108.dat:n
     11 asciifile-108.dat:N
     16 asciifile-108.dat:o
     19 asciifile-108.dat:O
     15 asciifile-108.dat:p
     14 asciifile-108.dat:P
     12 asciifile-108.dat:q
     12 asciifile-108.dat:Q
     15 asciifile-108.dat:r
     15 asciifile-108.dat:R
     15 asciifile-108.dat:s
     11 asciifile-108.dat:S
     15 asciifile-108.dat:t
     19 asciifile-108.dat:T
     14 asciifile-108.dat:u
     19 asciifile-108.dat:U
     15 asciifile-108.dat:v
     17 asciifile-108.dat:V
     14 asciifile-108.dat:w
     18 asciifile-108.dat:W
     15 asciifile-108.dat:x
     12 asciifile-108.dat:X
      9 asciifile-108.dat:y
     11 asciifile-108.dat:Y
     13 asciifile-108.dat:z
     14 asciifile-108.dat:Z
     15 asciifile-109.dat:/
     18 asciifile-109.dat:+
     13 asciifile-109.dat:0
     14 asciifile-109.dat:1
     22 asciifile-109.dat:2
     15 asciifile-109.dat:3
     19 asciifile-109.dat:4
     16 asciifile-109.dat:5
     13 asciifile-109.dat:6
     16 asciifile-109.dat:7
     15 asciifile-109.dat:8
     21 asciifile-109.dat:9
     15 asciifile-109.dat:a
     13 asciifile-109.dat:A
     15 asciifile-109.dat:b
     23 asciifile-109.dat:B
     20 asciifile-109.dat:c
     11 asciifile-109.dat:C
     19 asciifile-109.dat:d
     11 asciifile-109.dat:D
     16 asciifile-109.dat:e
     16 asciifile-109.dat:E
     16 asciifile-109.dat:f
     13 asciifile-109.dat:F
     13 asciifile-109.dat:g
      8 asciifile-109.dat:G
     16 asciifile-109.dat:h
     11 asciifile-109.dat:H
     14 asciifile-109.dat:i
     17 asciifile-109.dat:I
     13 asciifile-109.dat:j
     25 asciifile-109.dat:J
     17 asciifile-109.dat:k
     18 asciifile-109.dat:K
     15 asciifile-109.dat:l
     12 asciifile-109.dat:L
     13 asciifile-109.dat:m
     16 asciifile-109.dat:M
     14 asciifile-109.dat:n
     17 asciifile-109.dat:N
     18 asciifile-109.dat:o
     19 asciifile-109.dat:O
     27 asciifile-109.dat:p
     16 asciifile-109.dat:P
     21 asciifile-109.dat:q
     16 asciifile-109.dat:Q
     11 asciifile-109.dat:r
     12 asciifile-109.dat:R
     16 asciifile-109.dat:s
     11 asciifile-109.dat:S
     14 asciifile-109.dat:t
     10 asciifile-109.dat:T
     10 asciifile-109.dat:u
      8 asciifile-109.dat:U
     15 asciifile-109.dat:v
     22 asciifile-109.dat:V
     18 asciifile-109.dat:w
     10 asciifile-109.dat:W
     18 asciifile-109.dat:x
     11 asciifile-109.dat:X
     13 asciifile-109.dat:y
     14 asciifile-109.dat:Y
     12 asciifile-109.dat:z
     22 asciifile-109.dat:Z
     10 asciifile-10.dat:/
      9 asciifile-10.dat:+
     23 asciifile-10.dat:0
     19 asciifile-10.dat:1
      8 asciifile-10.dat:2
     13 asciifile-10.dat:3
     19 asciifile-10.dat:4
     17 asciifile-10.dat:5
     16 asciifile-10.dat:6
     15 asciifile-10.dat:7
     20 asciifile-10.dat:8
     17 asciifile-10.dat:9
     16 asciifile-10.dat:a
     16 asciifile-10.dat:A
     13 asciifile-10.dat:b
     13 asciifile-10.dat:B
     15 asciifile-10.dat:c
     17 asciifile-10.dat:C
     11 asciifile-10.dat:d
     12 asciifile-10.dat:D
     13 asciifile-10.dat:e
     13 asciifile-10.dat:E
     12 asciifile-10.dat:f
     21 asciifile-10.dat:F
     18 asciifile-10.dat:g
     20 asciifile-10.dat:G
     15 asciifile-10.dat:h
      9 asciifile-10.dat:H
     16 asciifile-10.dat:i
     16 asciifile-10.dat:I
     11 asciifile-10.dat:j
     16 asciifile-10.dat:J
     15 asciifile-10.dat:k
     20 asciifile-10.dat:K
     15 asciifile-10.dat:l
     15 asciifile-10.dat:L
     22 asciifile-10.dat:m
     15 asciifile-10.dat:M
     14 asciifile-10.dat:n
     18 asciifile-10.dat:N
     24 asciifile-10.dat:o
     20 asciifile-10.dat:O
     10 asciifile-10.dat:p
     17 asciifile-10.dat:P
     15 asciifile-10.dat:q
     25 asciifile-10.dat:Q
     18 asciifile-10.dat:r
     14 asciifile-10.dat:R
     21 asciifile-10.dat:s
      9 asciifile-10.dat:S
      9 asciifile-10.dat:t
     17 asciifile-10.dat:T
     12 asciifile-10.dat:u
     16 asciifile-10.dat:U
     17 asciifile-10.dat:v
     12 asciifile-10.dat:V
     16 asciifile-10.dat:w
     15 asciifile-10.dat:W
     14 asciifile-10.dat:x
     10 asciifile-10.dat:X
     14 asciifile-10.dat:y
     14 asciifile-10.dat:Y
     21 asciifile-10.dat:z
     15 asciifile-10.dat:Z
     16 asciifile-110.dat:/
     14 asciifile-110.dat:+
     15 asciifile-110.dat:0
     14 asciifile-110.dat:1
     13 asciifile-110.dat:2
     14 asciifile-110.dat:3
     20 asciifile-110.dat:4
      6 asciifile-110.dat:5
     15 asciifile-110.dat:6
     24 asciifile-110.dat:7
     13 asciifile-110.dat:8
     17 asciifile-110.dat:9
     12 asciifile-110.dat:a
     16 asciifile-110.dat:A
     17 asciifile-110.dat:b
     16 asciifile-110.dat:B
