uid, step, Scheduling, StagingInput, Allocating, Executing, AgentStagingOutputPending, Done

unit.000000, step_1, 1446634999.29, 1446635680.61, 1446634999.29, 1446635684.77, 1446635875.8, 1446635876.94
unit.000001, step_1, 1446634999.3, 1446635785.68, 1446634999.3, 1446635790.24, 1446635982.27, 1446635983.6
unit.000002, step_1, 1446634999.3, 1446635879.08, 1446634999.3, 1446635883.86, 1446636079.01, 1446636081.07
unit.000003, step_1, 1446634999.3, 1446636147.84, 1446634999.3, 1446636152.87, 1446636345.91, 1446636347.11
unit.000004, step_1, 1446634999.3, 1446636153.29, 1446634999.3, 1446636157.45, 1446636353.36, 1446636354.55
unit.000005, step_1, 1446634999.3, 1446635996.76, 1446634999.3, 1446636001.04, 1446636193.65, 1446636195.24
unit.000006, step_1, 1446634999.3, 1446636164.56, 1446634999.3, 1446636169.49, 1446636364.83, 1446636366.78
unit.000007, step_1, 1446634999.31, 1446636172.44, 1446634999.31, 1446636176.96, 1446636368.35, 1446636369.79
unit.000008, step_1, 1446634999.31, 1446636136.65, 1446634999.31, 1446636141.05, 1446636334.15, 1446636335.75
unit.000009, step_1, 1446634999.31, 1446636187.07, 1446634999.31, 1446636191.14, 1446636384.38, 1446636386.5
unit.000010, step_1, 1446634999.31, 1446636194.19, 1446634999.31, 1446636198.78, 1446636391.6, 1446636392.94
unit.000011, step_1, 1446634999.31, 1446636261.33, 1446634999.31, 1446636266.24, 1446636459.13, 1446636460.17
unit.000012, step_1, 1446634999.31, 1446636303.53, 1446634999.31, 1446636307.76, 1446636499.38, 1446636500.54
unit.000013, step_1, 1446634999.32, 1446636351.11, 1446634999.32, 1446636355.39, 1446636549.6, 1446636551.3
unit.000014, step_1, 1446634999.32, 1446636235.66, 1446634999.32, 1446636240.18, 1446636431.55, 1446636433.18
unit.000015, step_1, 1446634999.32, 1446636008.39, 1446634999.32, 1446636012.75, 1446636204.12, 1446636205.65
unit.000016, step_1, 1446634999.32, 1446636010.31, 1446634999.32, 1446636014.85, 1446636206.03, 1446636207.84
unit.000017, step_1, 1446634999.32, 1446636014.1, 1446634999.32, 1446636018.88, 1446636213.17, 1446636214.91
unit.000018, step_1, 1446634999.32, 1446636019.94, 1446634999.32, 1446636024.71, 1446636220.04, 1446636221.14
unit.000019, step_1, 1446634999.32, 1446636040.22, 1446634999.32, 1446636044.69, 1446636236.93, 1446636237.9
unit.000020, step_1, 1446634999.33, 1446636036.55, 1446634999.33, 1446636040.97, 1446636233.71, 1446636234.82
unit.000021, step_1, 1446634999.33, 1446636059.52, 1446634999.33, 1446636064.63, 1446636255.34, 1446636257.38
unit.000022, step_1, 1446634999.33, 1446636050.28, 1446634999.33, 1446636054.62, 1446636247.6, 1446636248.07
unit.000023, step_1, 1446634999.33, 1446636027.83, 1446634999.33, 1446636032.49, 1446636225.86, 1446636226.34
unit.000024, step_1, 1446634999.33, 1446636043.97, 1446634999.33, 1446636048.55, 1446636241.46, 1446636241.95
unit.000025, step_1, 1446634999.33, 1446635461.66, 1446634999.33, 1446635465.83, 1446635656.86, 1446635658.71
unit.000026, step_1, 1446634999.34, 1446636077.47, 1446634999.34, 1446636081.88, 1446636274.87, 1446636277.0
unit.000027, step_1, 1446634999.34, 1446636087.4, 1446634999.34, 1446636091.59, 1446636283.33, 1446636284.24
unit.000028, step_1, 1446634999.34, 1446636095.7, 1446634999.34, 1446636099.8, 1446636291.57, 1446636293.39
unit.000029, step_1, 1446634999.34, 1446636105.93, 1446634999.34, 1446636109.97, 1446636304.86, 1446636305.82
unit.000030, step_1, 1446634999.34, 1446636116.99, 1446634999.34, 1446636121.52, 1446636314.42, 1446636316.16
unit.000031, step_1, 1446634999.35, 1446636125.39, 1446634999.35, 1446636129.97, 1446636321.47, 1446636322.21
unit.000032, step_1, 1446634999.35, 1446636132.93, 1446634999.35, 1446636137.35, 1446636331.32, 1446636332.54
unit.000033, step_1, 1446634999.35, 1446636140.4, 1446634999.35, 1446636145.22, 1446636339.57, 1446636340.89
unit.000034, step_1, 1446634999.35, 1446636144.48, 1446634999.35, 1446636148.5, 1446636341.08, 1446636343.08
unit.000035, step_1, 1446634999.35, 1446636149.95, 1446634999.35, 1446636154.1, 1446636347.52, 1446636349.13
unit.000036, step_1, 1446634999.35, 1446636156.02, 1446634999.35, 1446636160.45, 1446636351.85, 1446636352.37
unit.000037, step_1, 1446634999.36, 1446636160.39, 1446634999.36, 1446636165.33, 1446636357.48, 1446636358.58
unit.000038, step_1, 1446634999.36, 1446636168.73, 1446634999.36, 1446636173.1, 1446636364.33, 1446636365.75
unit.000039, step_1, 1446634999.36, 1446636175.25, 1446634999.36, 1446636179.36, 1446636372.17, 1446636373.9
unit.000040, step_1, 1446634999.36, 1446636179.98, 1446634999.36, 1446636184.89, 1446636378.92, 1446636380.34
unit.000041, step_1, 1446634999.36, 1446636187.87, 1446634999.36, 1446636192.06, 1446636384.55, 1446636386.5
unit.000042, step_1, 1446634999.36, 1446636198.04, 1446634999.36, 1446636202.55, 1446636397.23, 1446636398.25
unit.000043, step_1, 1446634999.37, 1446636205.9, 1446634999.37, 1446636210.28, 1446636403.37, 1446636404.5
unit.000044, step_1, 1446634999.37, 1446636220.28, 1446634999.37, 1446636224.49, 1446636418.47, 1446636419.08
unit.000045, step_1, 1446634999.37, 1446636225.39, 1446634999.37, 1446636230.0, 1446636422.09, 1446636423.69
unit.000046, step_1, 1446634999.37, 1446636241.13, 1446634999.37, 1446636245.3, 1446636436.58, 1446636437.25
unit.000047, step_1, 1446634999.37, 1446636468.77, 1446634999.37, 1446636472.91, 1446636664.51, 1446636665.61
unit.000048, step_1, 1446634999.37, 1446636470.74, 1446634999.37, 1446636474.9, 1446636665.92, 1446636667.85
unit.000049, step_1, 1446634999.38, 1446635481.77, 1446634999.38, 1446635486.56, 1446635677.79, 1446635679.33
unit.000050, step_1, 1446634999.38, 1446635074.64, 1446634999.38, 1446635078.88, 1446635284.56, 1446635286.21
unit.000051, step_1, 1446634999.38, 1446636492.49, 1446634999.38, 1446636496.67, 1446636687.98, 1446636688.91
unit.000052, step_1, 1446634999.38, 1446636485.49, 1446634999.38, 1446636489.39, 1446636680.62, 1446636681.44
unit.000053, step_1, 1446634999.38, 1446636477.72, 1446634999.38, 1446636482.04, 1446636676.39, 1446636677.14
unit.000054, step_1, 1446634999.38, 1446636510.79, 1446634999.38, 1446636515.21, 1446636707.31, 1446636708.98
unit.000055, step_1, 1446634999.39, 1446636522.13, 1446634999.39, 1446636526.73, 1446636721.72, 1446636723.26
unit.000056, step_1, 1446634999.39, 1446636528.45, 1446634999.39, 1446636532.83, 1446636725.65, 1446636727.55
unit.000057, step_1, 1446634999.39, 1446636536.52, 1446634999.39, 1446636540.86, 1446636733.4, 1446636734.18
unit.000058, step_1, 1446634999.39, 1446636543.07, 1446634999.39, 1446636546.96, 1446636739.65, 1446636740.45
unit.000059, step_1, 1446634999.39, 1446636550.69, 1446634999.39, 1446636555.17, 1446636746.79, 1446636747.91
unit.000060, step_1, 1446634999.39, 1446636558.06, 1446634999.39, 1446636562.46, 1446636756.66, 1446636757.88
unit.000061, step_1, 1446634999.4, 1446636564.33, 1446634999.4, 1446636568.49, 1446636760.99, 1446636761.42
unit.000062, step_1, 1446634999.4, 1446636568.82, 1446634999.4, 1446636573.2, 1446636767.04, 1446636768.83
unit.000063, step_1, 1446634999.4, 1446636576.0, 1446634999.4, 1446636580.24, 1446636772.78, 1446636774.15
unit.000064, step_1, 1446634999.4, 1446636581.47, 1446634999.4, 1446636585.95, 1446636777.82, 1446636779.58
unit.000065, step_1, 1446634999.4, 1446636588.77, 1446634999.4, 1446636593.03, 1446636786.79, 1446636788.29
unit.000066, step_1, 1446634999.41, 1446636593.58, 1446634999.41, 1446636597.87, 1446636791.62, 1446636792.52
unit.000067, step_1, 1446634999.41, 1446636600.79, 1446634999.41, 1446636605.67, 1446636801.49, 1446636803.13
unit.000068, step_1, 1446634999.41, 1446636608.5, 1446634999.41, 1446636612.7, 1446636807.33, 1446636808.66
unit.000069, step_1, 1446634999.41, 1446636615.32, 1446634999.41, 1446636619.46, 1446636811.47, 1446636812.77
unit.000070, step_1, 1446634999.41, 1446636625.56, 1446634999.41, 1446636630.11, 1446636822.24, 1446636823.3
unit.000071, step_1, 1446634999.42, 1446636630.63, 1446634999.42, 1446636634.54, 1446636825.46, 1446636826.42
unit.000072, step_1, 1446634999.42, 1446636639.53, 1446634999.42, 1446636644.12, 1446636837.24, 1446636839.29
unit.000073, step_1, 1446634999.42, 1446636646.98, 1446634999.42, 1446636651.17, 1446636846.8, 1446636848.15
unit.000074, step_1, 1446634999.42, 1446636653.66, 1446634999.42, 1446636657.9, 1446636851.13, 1446636852.44
unit.000075, step_1, 1446634999.42, 1446636660.74, 1446634999.42, 1446636666.0, 1446636858.28, 1446636859.8
unit.000076, step_1, 1446634999.42, 1446636665.23, 1446634999.42, 1446636669.63, 1446636861.4, 1446636863.08
unit.000077, step_1, 1446634999.42, 1446636672.58, 1446634999.42, 1446636677.0, 1446636871.06, 1446636872.51
unit.000078, step_1, 1446634999.43, 1446635012.63, 1446634999.43, 1446635016.74, 1446635208.6, 1446635209.88
unit.000079, step_1, 1446634999.43, 1446635016.03, 1446634999.43, 1446635019.96, 1446635212.87, 1446635214.07
unit.000080, step_1, 1446634999.43, 1446635021.13, 1446634999.43, 1446635025.31, 1446635217.27, 1446635218.33
unit.000081, step_1, 1446634999.43, 1446635029.17, 1446634999.43, 1446635033.13, 1446635224.92, 1446635225.65
unit.000082, step_1, 1446634999.43, 1446635035.01, 1446634999.43, 1446635039.06, 1446635232.88, 1446635233.91
unit.000083, step_1, 1446634999.44, 1446635041.71, 1446634999.44, 1446635046.48, 1446635240.44, 1446635241.2
unit.000084, step_1, 1446634999.44, 1446635047.06, 1446634999.44, 1446635051.29, 1446635242.36, 1446635243.22
unit.000085, step_1, 1446634999.44, 1446635053.91, 1446634999.44, 1446635057.96, 1446635251.43, 1446635252.33
unit.000086, step_1, 1446634999.44, 1446635064.13, 1446634999.44, 1446635068.4, 1446635269.15, 1446635270.75
unit.000087, step_1, 1446634999.44, 1446635071.15, 1446634999.44, 1446635075.34, 1446635269.25, 1446635270.75
unit.000088, step_1, 1446634999.44, 1446635075.3, 1446634999.44, 1446635079.13, 1446635270.36, 1446635271.75
unit.000089, step_1, 1446634999.44, 1446635081.71, 1446634999.44, 1446635085.95, 1446635277.01, 1446635278.26
unit.000090, step_1, 1446634999.45, 1446635085.13, 1446634999.45, 1446635089.44, 1446635306.52, 1446635308.04
unit.000091, step_1, 1446634999.45, 1446635091.8, 1446634999.45, 1446635095.89, 1446635294.64, 1446635296.54
unit.000092, step_1, 1446634999.45, 1446635095.54, 1446634999.45, 1446635099.67, 1446635294.54, 1446635295.53
unit.000093, step_1, 1446634999.45, 1446635102.36, 1446634999.45, 1446635106.94, 1446635298.07, 1446635299.64
unit.000094, step_1, 1446634999.45, 1446635113.31, 1446634999.45, 1446635117.75, 1446635310.85, 1446635312.08
unit.000095, step_1, 1446634999.45, 1446635122.11, 1446634999.45, 1446635126.39, 1446635320.12, 1446635321.49
unit.000096, step_1, 1446634999.46, 1446635130.8, 1446634999.46, 1446635134.63, 1446635326.06, 1446635327.61
unit.000097, step_1, 1446634999.46, 1446635136.17, 1446634999.46, 1446635140.38, 1446635332.1, 1446635332.72
unit.000098, step_1, 1446634999.46, 1446635144.3, 1446634999.46, 1446635148.66, 1446635341.46, 1446635343.52
unit.000099, step_1, 1446634999.46, 1446635964.96, 1446634999.46, 1446635969.01, 1446636161.74, 1446636162.58
unit.000100, step_1, 1446634999.46, 1446635161.18, 1446634999.46, 1446635165.7, 1446635358.87, 1446635360.12
unit.000101, step_1, 1446634999.46, 1446635168.67, 1446634999.46, 1446635172.97, 1446635366.43, 1446635367.28
unit.000102, step_1, 1446634999.47, 1446635178.86, 1446634999.47, 1446635182.81, 1446635379.22, 1446635379.49
unit.000103, step_1, 1446634999.47, 1446635182.44, 1446634999.47, 1446635186.64, 1446635380.63, 1446635381.84
unit.000104, step_1, 1446634999.47, 1446635189.33, 1446634999.47, 1446635193.56, 1446635384.96, 1446635385.88
unit.000105, step_1, 1446634999.47, 1446635195.2, 1446634999.47, 1446635199.05, 1446635392.31, 1446635393.68
unit.000106, step_1, 1446634999.47, 1446635201.91, 1446634999.47, 1446635206.11, 1446635401.17, 1446635402.51
unit.000107, step_1, 1446634999.47, 1446635208.87, 1446634999.47, 1446635213.32, 1446635404.59, 1446635405.56
unit.000108, step_1, 1446634999.47, 1446635216.33, 1446634999.47, 1446635220.41, 1446635412.65, 1446635413.88
unit.000109, step_1, 1446634999.48, 1446635227.64, 1446634999.48, 1446635231.72, 1446635428.76, 1446635430.2
unit.000110, step_1, 1446634999.48, 1446635487.47, 1446634999.48, 1446635492.17, 1446635687.96, 1446635688.94
unit.000111, step_1, 1446634999.48, 1446636047.77, 1446634999.48, 1446636052.3, 1446636244.78, 1446636245.99
unit.000112, step_1, 1446634999.48, 1446635502.72, 1446634999.48, 1446635507.38, 1446635719.87, 1446635721.77
unit.000113, step_1, 1446634999.48, 1446636145.78, 1446634999.48, 1446636150.82, 1446636344.32, 1446636346.1
unit.000114, step_1, 1446634999.48, 1446635525.92, 1446634999.48, 1446635530.22, 1446635722.99, 1446635725.0
unit.000115, step_1, 1446634999.49, 1446635534.8, 1446634999.49, 1446635539.45, 1446635731.34, 1446635732.5
unit.000116, step_1, 1446634999.49, 1446635540.69, 1446634999.49, 1446635544.8, 1446635735.78, 1446635736.75
unit.000117, step_1, 1446634999.49, 1446636318.36, 1446634999.49, 1446636322.86, 1446636515.89, 1446636516.89
unit.000118, step_1, 1446634999.49, 1446636403.25, 1446634999.49, 1446636407.18, 1446636600.67, 1446636601.16
unit.000119, step_1, 1446634999.49, 1446636361.92, 1446634999.49, 1446636366.8, 1446636578.4, 1446636580.45
unit.000120, step_1, 1446634999.49, 1446636447.02, 1446634999.49, 1446636451.22, 1446636646.49, 1446636647.97
unit.000121, step_1, 1446634999.49, 1446636482.45, 1446634999.49, 1446636486.52, 1446636679.61, 1446636680.43
unit.000122, step_1, 1446634999.5, 1446636526.01, 1446634999.5, 1446636529.98, 1446636722.02, 1446636723.26
unit.000123, step_1, 1446634999.5, 1446636758.17, 1446634999.5, 1446636762.83, 1446636955.57, 1446636956.43
unit.000124, step_1, 1446634999.5, 1446636668.86, 1446634999.5, 1446636673.49, 1446636865.42, 1446636866.2
unit.000125, step_1, 1446634999.5, 1446636686.93, 1446634999.5, 1446636691.34, 1446636883.04, 1446636885.13
unit.000126, step_1, 1446634999.5, 1446635590.42, 1446634999.5, 1446635594.9, 1446635786.19, 1446635787.02
unit.000127, step_1, 1446634999.5, 1446635624.94, 1446634999.5, 1446635629.71, 1446635823.04, 1446635824.14
unit.000128, step_1, 1446634999.51, 1446635647.95, 1446634999.51, 1446635652.25, 1446635843.58, 1446635844.7
unit.000129, step_1, 1446634999.51, 1446636828.77, 1446634999.51, 1446636833.16, 1446637024.65, 1446637025.99
unit.000130, step_1, 1446634999.51, 1446636875.67, 1446634999.51, 1446636879.72, 1446637072.6, 1446637074.49
unit.000131, step_1, 1446634999.51, 1446636911.08, 1446634999.51, 1446636915.61, 1446637107.18, 1446637109.07
unit.000132, step_1, 1446634999.51, 1446635670.17, 1446634999.51, 1446635674.66, 1446635865.73, 1446635867.11
unit.000133, step_1, 1446634999.51, 1446635081.76, 1446634999.51, 1446635085.7, 1446635286.58, 1446635288.47
unit.000134, step_1, 1446634999.52, 1446635125.66, 1446634999.52, 1446635130.1, 1446635321.93, 1446635323.52
