uid, step, Scheduling, StagingInput, Allocating, Executing, AgentStagingOutputPending, Done

unit.000000, step_1, 1445786816.55, 1445786975.45, 1445786816.55, 1445786980.16, 1445787176.83, 1445787177.91
unit.000001, step_1, 1445786816.55, 1445787013.96, 1445786816.55, 1445787018.71, 1445787209.42, 1445787211.28
unit.000002, step_1, 1445786816.56, 1445786942.17, 1445786816.56, 1445786946.88, 1445787139.81, 1445787141.78
unit.000003, step_1, 1445786816.56, 1445786943.81, 1445786816.56, 1445786948.29, 1445787145.23, 1445787146.14
unit.000004, step_1, 1445786816.57, 1445786947.43, 1445786816.57, 1445786952.02, 1445787144.98, 1445787146.32
unit.000005, step_1, 1445786816.58, 1445786953.45, 1445786816.58, 1445786957.9, 1445787151.24, 1445787152.3
unit.000006, step_1, 1445786816.58, 1445786957.05, 1445786816.58, 1445786961.87, 1445787152.76, 1445787153.56
unit.000007, step_1, 1445786816.59, 1445786962.16, 1445786816.59, 1445786966.8, 1445787158.18, 1445787159.55
unit.000008, step_1, 1445786816.6, 1445786965.85, 1445786816.6, 1445786970.48, 1445787161.89, 1445787163.18
unit.000009, step_1, 1445786816.6, 1445786969.56, 1445786816.6, 1445786974.11, 1445787165.1, 1445787166.3
unit.000010, step_1, 1445786816.6, 1445786971.81, 1445786816.6, 1445786976.34, 1445787169.11, 1445787170.86
unit.000011, step_1, 1445786816.62, 1445786979.24, 1445786816.62, 1445786983.96, 1445787175.03, 1445787176.66
unit.000012, step_1, 1445786816.62, 1445786983.03, 1445786816.62, 1445786987.41, 1445787179.89, 1445787181.35
unit.000013, step_1, 1445786816.62, 1445787027.35, 1445786816.62, 1445787032.02, 1445787226.76, 1445787228.16
unit.000014, step_1, 1445786816.63, 1445787010.27, 1445786816.63, 1445787015.02, 1445787205.81, 1445787207.92
unit.000015, step_1, 1445786816.63, 1445786991.69, 1445786816.63, 1445786996.28, 1445787187.46, 1445787189.45
unit.000016, step_1, 1445786816.65, 1445786976.93, 1445786816.65, 1445786981.56, 1445787174.73, 1445787175.51
unit.000017, step_1, 1445786816.65, 1445786995.34, 1445786816.65, 1445787000.03, 1445787192.28, 1445787194.02
unit.000018, step_1, 1445786816.66, 1445786997.67, 1445786816.66, 1445787002.25, 1445787195.48, 1445787197.47
unit.000019, step_1, 1445786816.66, 1445787001.42, 1445786816.66, 1445787006.12, 1445787199.39, 1445787200.92
unit.000020, step_1, 1445786816.67, 1445787005.18, 1445786816.67, 1445787009.85, 1445787205.11, 1445787206.75
unit.000021, step_1, 1445786816.68, 1445787006.47, 1445786816.68, 1445787011.15, 1445787202.85, 1445787204.38
unit.000022, step_1, 1445786816.68, 1445787021.36, 1445786816.68, 1445787026.07, 1445787219.14, 1445787220.67
unit.000023, step_1, 1445786816.69, 1445787023.66, 1445786816.69, 1445787028.29, 1445787219.94, 1445787220.85
unit.000024, step_1, 1445786816.69, 1445786893.95, 1445786816.69, 1445786898.47, 1445787089.69, 1445787091.71
unit.000025, step_1, 1445786816.7, 1445787030.99, 1445786816.7, 1445787035.81, 1445787228.66, 1445787230.69
unit.000026, step_1, 1445786816.71, 1445787020.04, 1445786816.71, 1445787024.65, 1445787218.24, 1445787219.39
unit.000027, step_1, 1445786816.72, 1445787016.25, 1445786816.72, 1445787021.04, 1445787214.03, 1445787215.93
unit.000028, step_1, 1445786816.73, 1445787034.74, 1445786816.73, 1445787039.64, 1445787230.87, 1445787232.11
unit.000029, step_1, 1445786816.73, 1445787038.63, 1445786816.73, 1445787043.12, 1445787234.98, 1445787236.32
unit.000030, step_1, 1445786816.73, 1445787043.53, 1445786816.73, 1445787048.27, 1445787240.79, 1445787242.12
unit.000031, step_1, 1445786816.75, 1445787049.48, 1445786816.75, 1445787054.24, 1445787250.31, 1445787252.43
unit.000032, step_1, 1445786816.75, 1445786821.25, 1445786816.75, 1445786833.04, 1445787023.81, 1445787025.06
