uid, step, Scheduling, StagingInput, Allocating, Executing, AgentStagingOutputPending, Done

unit.000000, step_1, 1445786124.25, 1445786235.22, 1445786124.25, 1445786240.08, 1445786433.53, 1445786434.12
unit.000001, step_1, 1445786124.27, 1445786217.16, 1445786124.27, 1445786221.68, 1445786414.99, 1445786416.32
unit.000002, step_1, 1445786124.27, 1445786145.55, 1445786124.27, 1445786150.27, 1445786341.46, 1445786342.67
unit.000003, step_1, 1445786124.28, 1445786158.08, 1445786124.28, 1445786162.58, 1445786357.81, 1445786358.77
unit.000004, step_1, 1445786124.29, 1445786172.95, 1445786124.29, 1445786177.42, 1445786368.25, 1445786370.33
unit.000005, step_1, 1445786124.29, 1445786195.27, 1445786124.29, 1445786199.82, 1445786392.42, 1445786394.55
unit.000006, step_1, 1445786124.3, 1445786200.9, 1445786124.3, 1445786205.66, 1445786396.44, 1445786398.0
unit.000007, step_1, 1445786124.31, 1445786191.27, 1445786124.31, 1445786196.19, 1445786393.23, 1445786394.28
unit.000008, step_1, 1445786124.32, 1445786185.99, 1445786124.32, 1445786190.65, 1445786383.2, 1445786385.11
unit.000009, step_1, 1445786124.32, 1445786182.33, 1445786124.32, 1445786187.1, 1445786378.08, 1445786379.49
unit.000010, step_1, 1445786124.32, 1445786208.27, 1445786124.32, 1445786212.68, 1445786403.16, 1445786404.9
unit.000011, step_1, 1445786124.34, 1445786215.58, 1445786124.34, 1445786220.12, 1445786413.48, 1445786415.06
unit.000012, step_1, 1445786124.34, 1445786224.4, 1445786124.34, 1445786228.87, 1445786421.7, 1445786423.36
unit.000013, step_1, 1445786124.35, 1445786231.59, 1445786124.35, 1445786236.48, 1445786427.12, 1445786428.2
unit.000014, step_1, 1445786124.35, 1445786239.16, 1445786124.35, 1445786243.72, 1445786437.14, 1445786438.84
unit.000015, step_1, 1445786124.35, 1445786138.19, 1445786124.35, 1445786142.86, 1445786334.03, 1445786335.44
unit.000016, step_1, 1445786124.36, 1445786147.22, 1445786124.36, 1445786151.83, 1445786346.28, 1445786347.21
unit.000017, step_1, 1445786124.36, 1445786152.77, 1445786124.36, 1445786157.44, 1445786349.19, 1445786350.65
unit.000018, step_1, 1445786124.37, 1445786248.42, 1445786124.37, 1445786253.11, 1445786447.76, 1445786449.17
unit.000019, step_1, 1445786124.38, 1445786127.91, 1445786124.38, 1445786136.97, 1445786329.02, 1445786330.46
unit.000020, step_1, 1445786124.38, 1445786246.64, 1445786124.38, 1445786251.59, 1445786445.86, 1445786448.01
unit.000021, step_1, 1445786124.38, 1445786163.98, 1445786124.38, 1445786168.44, 1445786362.43, 1445786364.09
unit.000022, step_1, 1445786124.39, 1445786193.66, 1445786124.39, 1445786198.25, 1445786392.83, 1445786394.28
unit.000023, step_1, 1445786124.4, 1445786233.67, 1445786124.4, 1445786238.56, 1445786429.22, 1445786430.57
unit.000024, step_1, 1445786124.4, 1445786198.87, 1445786124.4, 1445786203.45, 1445786393.83, 1445786394.73
unit.000025, step_1, 1445786124.4, 1445786204.64, 1445786124.4, 1445786209.29, 1445786400.25, 1445786401.45
unit.000026, step_1, 1445786124.41, 1445786213.55, 1445786124.41, 1445786218.05, 1445786410.27, 1445786411.61
unit.000027, step_1, 1445786124.42, 1445786229.92, 1445786124.42, 1445786234.73, 1445786425.71, 1445786427.89
unit.000028, step_1, 1445786124.42, 1445786149.16, 1445786124.42, 1445786153.8, 1445786344.77, 1445786346.07
unit.000029, step_1, 1445786124.42, 1445786176.57, 1445786124.42, 1445786181.06, 1445786371.76, 1445786373.78
unit.000030, step_1, 1445786124.43, 1445786209.94, 1445786124.43, 1445786214.42, 1445786405.16, 1445786407.25
unit.000031, step_1, 1445786124.44, 1445786187.64, 1445786124.44, 1445786192.65, 1445786385.3, 1445786386.48
unit.000032, step_1, 1445786124.44, 1445786206.29, 1445786124.44, 1445786210.86, 1445786405.39, 1445786407.08
